"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"
"product"	0	0	0	0	0	0	0	0	0	0	0	"selective"	"salon"	"its"	"be"	"NNS"	"VBD"	"CD"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"g"	"&"	"of"	"DT"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"expand"	"be"	"of"	"PRP$"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"clarion"	"and"	"girl"	"have"	"NN"	"VBP"	"DT"	"lines"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"other"	"into"	"diversify"	"of"	"JJ"	"IN"	"JJ"	"lines"	"prep_into"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"create"	"to"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"last"	"at"	","	"POS"	","	"WDT"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"truck"	12	"its"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"card"	"``"	"couple"	","	"NN"	","	"VBN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"assembly"	"automated"	"an"	"dunk"	"NN"	"VBZ"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"accord"	"the"	"of"	","	"NN"	","	"NN"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"detergent"	"and"	"diaper"	"in"	"NN"	"IN"	"JJ"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"full"	"a"	"develop"	"of"	"JJ"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"jewelry"	"and"	"gift"	"would"	"NN"	"MD"	"VB"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"lexus"	"luxury"	"its"	"in"	"NN"	"IN"	"DT"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"replacement"	"a"	"say"	"will"	"NN"	"MD"	"VB"	"line"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"as"	"well"	"of"	"DT"	"IN"	"JJ"	"line"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"military"	"and"	"commercial"	"."	"JJ"	"."	"X"	"lines"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"food"	"other"	"of"	","	"NN"	","	"VBG"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"stolichnaya"	"_s"	"pepsico"	"of"	"NN"	"IN"	"JJ"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"some"	"in"	"discount"	","	"DT"	","	"RB"	"lines"	"prep_in"
"product"	0	0	0	0	1	0	0	0	0	0	0	"jeep"	"the"	"and"	","	"NN"	","	"WDT"	"line"	"conj_and"
"product"	0	0	0	0	1	0	0	0	0	0	0	"model"	"_s"	"company"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"world-wide"	"market"	"of"	"DT"	"IN"	"NN"	"line"	"dep"
"product"	0	0	0	0	1	0	0	0	0	0	0	"minicomputer"	"vax"	"entire"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"vax"	"its"	"although"	"have"	"NN"	"VBZ"	"VBN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"-"	"on"	"as"	"transaction"	":"	"NN"	"NN"	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"its"	"X"	","	"JJ"	","	"VBN"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	"a"	"of"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"decstation"	"_s"	"digital"	"``"	"NN"	"``"	"DT"	"line"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"heavy-truck"	"ford"	"the"	"."	"NN"	"."	"``"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"heavy-truck"	"ford"	"the"	"."	"NN"	"."	"``"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"expand"	"an"	","	"of"	"VBN"	"IN"	"JJ"	"line"	"appos"
"product"	0	0	0	0	0	0	0	0	0	0	0	"-"	"on"	","	"will"	":"	"MD"	"VB"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	1	"microprocessor"	"sparc"	"the"	"from"	"NN"	"IN"	"NN"	"line"	"prep_on"
"product"	0	0	0	0	1	0	0	0	0	0	1	"car"	"compact"	"key"	"in"	"NN"	"IN"	"DT"	"line"	"prep_on"
"product"	0	0	0	0	1	0	0	0	0	0	0	"drug"	"large"	"_s"	"such"	"NN"	"JJ"	"IN"	"lines"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"broad"	"a"	"company"	"of"	"JJR"	"IN"	"JJ"	"line"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"dairy"	"any"	"discontinue"	","	"NN"	","	"NN"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"include"	","	"of"	"PRP$"	"IN"	"NN"	"lines"	"prep_including"
"product"	0	0	0	0	0	0	0	0	0	0	0	"micronic"	"the"	"X"	"primarily"	"JJ"	"RB"	"VBZ"	"line"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"refrigerator"	"_s"	"vitro"	","	"NN"	","	"NNS"	"line"	"prep_for"
"product"	0	0	0	0	1	0	0	0	0	0	0	"computer"	32	"tower"	","	"NN"	","	"VBN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"fund"	"its"	"of"	"stem"	"NN"	"VBD"	"IN"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"crx"	"and"	"civic"	"--"	"NN"	":"	"VBG"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"civic"	"the"	"in"	","	"JJ"	","	"DT"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"lotus"	"in"	"of"	"POS"	"IN"	"CD"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"full"	"a"	"introduce"	"of"	"JJ"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"bottom"	"the"	"``"	"here"	"JJ"	"RB"	"VBZ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"lincoln"	"_s"	"ford"	"and"	"NN"	"CC"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	1	"car"	"compact"	"important"	"."	"NN"	"."	"X"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"out"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	1	0	0	0	"simply"	"be"	"product"	"extension"	"RB"	"NNS"	"IN"	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"merchandise"	"nfl"	"its"	"call"	"NN"	"VBN"	"NN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"old"	"from"	"profit"	"."	"JJR"	"."	"X"	"lines"	"prep_from"
"product"	0	0	0	0	1	0	0	0	0	0	1	"computer"	"on"	"settle"	"to"	"NN"	"TO"	"VB"	"lines"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"sell"	"currently"	"of"	"DT"	"IN"	"VBN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"."	"co"	"of"	"POS"	"IN"	"NN"	"line"	"root"
"product"	0	0	0	0	0	0	0	0	0	0	0	"act"	"kabuki"	"the"	"of"	"VBG"	"IN"	"NN"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"complete"	"fairly"	"a"	"of"	"JJ"	"IN"	"PRP$"	"line"	"ccomp"
"product"	0	0	0	0	0	0	0	0	0	0	0	"best-selling"	"the"	"be"	"of"	"JJ"	"IN"	"NNS"	"line"	"root"
"product"	0	0	0	0	1	0	0	0	0	0	0	"clothing"	"its"	"in"	","	"NN"	","	"CC"	"lines"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"market"	"and"	"of"	"DT"	"IN"	"NN"	"line"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"japan"	"in"	"of"	"DT"	"IN"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"er"	"visible"	"new"	"of"	"NNS"	"IN"	"JJ"	"line"	"prep_including"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"offer"	"also"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"make"	"weston"	"of"	"DT"	"IN"	"NN"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"build"	"of"	"JJ"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"old"	"its"	"of"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"two"	"the"	"that"	"will"	"CD"	"MD"	"VB"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"late"	"the"	"appreciate"	"of"	"JJS"	"IN"	"JJ"	"lines"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"the"	"for"	"that"	"NN"	"WDT"	"VBD"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"cougar"	"and"	"thunderbird"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"insurance"	"specialty"	"its"	","	"NN"	","	"IN"	"lines"	"prep_from"
"product"	0	0	0	0	0	0	0	0	0	0	0	"exist"	"other"	"and"	"."	"VBG"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"grounds-care"	"and"	"lawn"	"a"	"JJ"	"DT"	"NN"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"introduce"	"of"	"JJ"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"sentra"	"entry-level"	"by"	"NN"	"IN"	"VBG"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	","	"microprocessor"	"that"	"DT"	"WDT"	"VBZ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"promote"	"of"	"JJ"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"manufacture"	"will"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"of"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"company"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"those"	"both"	"expect"	"to"	"DT"	"TO"	"VB"	"lines"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	2200	"the"	"of"	"of"	"CD"	"IN"	"NNS"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"george"	"by"	"chicken"	"be"	"NN"	"VBZ"	"RB"	"line"	"prep_by"
"product"	0	0	0	0	0	0	0	0	0	0	0	"price"	"reasonably"	","	"of"	"VBN"	"IN"	"NN"	"line"	"prep_for"
"product"	0	0	0	0	1	0	0	0	0	0	0	"minicomputer"	50	"series"	"will"	"NN"	"MD"	"VB"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"design"	","	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"fly"	"a"	"of"	"change"	"VBG"	"NN"	"."	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"injectable"	"_s"	"quad"	"``"	"JJ"	"``"	"MD"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"siemen"	"the"	"with"	"."	"NNS"	"."	"X"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"fighter"	"stealth"	"f-117a"	"in"	"NN"	"IN"	"CD"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"limited"	"a"	"sell"	"of"	"JJ"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"food"	"new"	"of"	"would"	"NN"	"MD"	"VB"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"chef"	"fresh"	"its"	"of"	"NN"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	","	"of"	"JJ"	"IN"	"JJ"	"line"	"appos"
"product"	0	0	0	0	0	0	0	0	0	0	0	"struggle"	"the"	","	"be"	"VBG"	"VBD"	"VBN"	"line"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"struggle"	"the"	","	"be"	"VBG"	"VBD"	"VBN"	"line"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"test-marketing"	"be"	"of"	"DT"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"refrigerated-food"	"its"	"broaden"	","	"NN"	","	"VBZ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"develop"	"to"	"of"	"DT"	"IN"	"NNS"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"corsica"	"chevrolet"	"high-volume"	"."	"NN"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"their"	"of"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	1	"lebaron"	"its"	"on"	"of"	"NN"	"IN"	"NNS"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"minivan"	"_s"	"chrysler"	"be"	"JJ"	"VBZ"	"RBR"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	1200	"exl"	"new"	"base"	"CD"	"VBN"	"IN"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"budget"	"sentra"	"for"	"NN"	"IN"	"CD"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"with"	"associate"	"of"	"DT"	"IN"	"NNS"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"related"	"of"	"itself"	","	"JJ"	","	"CC"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"expand"	"to"	"of"	"PRP$"	"IN"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	1	"a"	"on"	","	"of"	"DT"	"IN"	"NNS"	"line"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"for"	"of"	"JJ"	"IN"	"JJ"	"line"	"prep_for"
"product"	0	0	0	0	0	0	0	0	0	0	0	"care"	"hair"	"clear"	"and"	"NN"	"CC"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"appliance"	"small"	"_s"	"in"	"NN"	"IN"	"CD"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	1	"clothing"	"higher-quality"	","	"."	"NN"	"."	"X"	"lines"	"prep_on"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"all"	"virtually"	"and"	"PRP$"	"CC"	"VBG"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"saturn"	"new"	"_"	"."	"NN"	"."	"X"	"line"	"dobj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"car"	"_s"	"company"	";"	"NN"	":"	"RB"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"some"	"of"	"production"	"that"	"DT"	"WDT"	"MD"	"lines"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"sportswear"	"and"	"footwear"	"."	"NN"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"with"	"market"	"of"	"PRP$"	"IN"	"JJ"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"marvella"	"and"	"trifari"	"to"	"NN"	"TO"	"NNS"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"launch"	"to"	"of"	"DT"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"complement"	"strongly"	"of"	"PRP$"	"IN"	"NN"	"lines"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"rail-intermodal"	"the"	"X"	","	"JJ"	","	"WDT"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"apparel"	"to"	"automobile"	"."	"NN"	"."	"X"	"lines"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"soft"	"by"	"lead"	","	"JJ"	","	"``"	"lines"	"agent"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"X"	"X"	"also"	"DT"	"RB"	"VBZ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"lincoln"	"_s"	"ford"	"and"	"NN"	"CC"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"on"	"concentrate"	"of"	"PRP$"	"IN"	"NN"	"lines"	"nsubjpass"
"product"	0	0	0	0	0	0	0	0	0	0	0	"inglenook"	"and"	"almaden"	"."	"NN"	"."	"X"	"lines"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"of"	"idea"	"of"	"DT"	"IN"	"JJ"	"line"	"prep_of"
"product"	0	0	0	0	0	0	0	0	0	0	0	"the"	"X"	"X"	"have"	"DT"	"VBZ"	"RB"	"line"	"xsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"full"	"a"	"make"	"of"	"JJ"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"introduce"	"."	"of"	"DT"	"IN"	"JJ"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"minicomputer"	"large"	"its"	"."	"NN"	"."	"X"	"line"	"prep_with"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"firestone"	"to"	"at"	"POS"	"IN"	"NN"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"audi"	"_s"	"volkswagen"	"boost"	"NN"	"VBD"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	1	0	0	0	0	0	0	"model"	"now-discontinued"	"that"	"have"	"NN"	"VBD"	"VBN"	"line"	"prep_in"
"product"	0	0	0	0	0	0	0	0	0	0	0	"compete"	"by"	"product"	"from"	"VBG"	"IN"	"JJ"	"lines"	"prep_by"
"product"	0	0	0	0	0	0	0	0	0	0	0	"luggage"	"popular"	"_s"	"."	"NN"	"."	"X"	"lines"	"prep_of"
"product"	0	0	0	0	0	0	0	1	0	0	0	"of"	"area"	"the"	"extension"	"IN"	"NNS"	"."	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"patch"	"cabbage"	"designer"	"that"	"NN"	"WDT"	"VBZ"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"our"	"see"	"_come"	"of"	"PRP$"	"IN"	"NNS"	"line"	"nsubj"
"product"	0	0	0	0	0	0	0	1	0	0	0	","	"generally"	"``"	"extension"	","	"NNS"	"RB"	"line"	"nn"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"develop"	"be"	"of"	"DT"	"IN"	"NN"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"discontinue"	","	"chicago"	"with"	"VBD"	"IN"	"JJR"	"lines"	"dep"
"product"	0	0	0	0	0	0	0	0	0	0	0	"a"	"add"	"effectively"	","	"DT"	","	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"voice-processing"	"our"	"sell"	"to"	"JJ"	"TO"	"JJ"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"cray"	"of"	"."	"POS"	"."	"X"	"line"	"prep_of"
"product"	0	0	0	0	1	0	0	0	0	0	0	"jeep"	"hot-selling"	"its"	"."	"NN"	"."	"X"	"line"	"conj_and"
"product"	0	0	0	0	0	0	0	0	0	0	0	"those"	"but"	","	"be"	"DT"	"VBP"	"IN"	"lines"	"xsubj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"new"	"a"	"without"	"of"	"JJ"	"IN"	"NNS"	"line"	"prep_without"
"product"	0	0	0	0	0	0	0	0	0	0	0	"gm-10"	"the"	"to"	"."	"JJ"	"."	"X"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"unix-based"	"new"	"the"	","	"JJ"	","	"``"	"line"	"prep_to"
"product"	0	0	0	0	0	0	0	0	0	0	0	"its"	"sell"	"to"	","	"PRP$"	","	"WDT"	"line"	"dobj"
"product"	0	0	0	0	0	0	0	0	0	0	0	"furniture"	"image"	"lasting"	"at"	"NN"	"IN"	"DT"	"line"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"their"	"than"	"more"	"."	"PRP$"	"."	"X"	"lines"	"prep_than"
"text"	0	0	0	0	0	0	0	0	0	0	0	"a"	"only"	"be"	"about"	"DT"	"IN"	"CD"	"line"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"utter"	"he"	"that"	"DT"	"WDT"	"VBP"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"tryout"	"such"	"over"	"as"	"NN"	"IN"	":"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"single"	"a"	"write"	"."	"JJ"	"."	"X"	"line"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"six"	"first"	"the"	"of"	"CD"	"IN"	"NN"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"with"	"or"	"from"	"DT"	"IN"	"NN"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"some"	"error"	"production"	"be"	"DT"	"VBD"	"VBN"	"lines"	"nsubjpass"
"text"	0	0	0	0	0	0	0	0	0	0	0	"gag"	"as"	"well"	"for"	"NN"	"IN"	"DT"	"lines"	"conj_and"
"text"	0	0	0	0	0	0	0	0	0	0	0	"cute"	"a"	"be"	","	"JJ"	","	"CC"	"line"	"root"
"text"	0	0	0	0	0	0	0	0	0	0	0	"each"	"for"	"slide"	"of"	"DT"	"IN"	"NNS"	"line"	"prep_for"
"text"	0	0	0	0	0	0	0	0	0	0	0	"that"	"X"	"X"	"be"	"DT"	"VBZ"	"VBN"	"line"	"nsubjpass"
"text"	0	0	0	0	0	0	0	0	0	0	0	"clever"	"and"	"joke"	":"	"JJ"	":"	"IN"	"lines"	"conj_and"
"text"	0	0	0	0	0	0	0	0	0	0	0	"new"	"about"	"brainstorm"	"."	"JJ"	"."	"X"	"lines"	"prep_about"
"text"	0	0	0	0	0	0	0	0	0	0	0	"with"	","	"pajcic"	"such"	"IN"	"JJ"	"IN"	"lines"	"prep_with"
"text"	0	0	1	0	0	0	0	0	0	0	0	"long"	"the"	"peruse"	"of"	"JJ"	"IN"	"JJ"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"of"	"me"	"in"	"DT"	"IN"	"DT"	"line"	"prep_of"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"forget"	","	"``"	"DT"	"``"	"WRB"	"line"	"dobj"
"text"	0	0	0	1	0	0	0	0	0	1	0	"telephone"	"X"	"X"	"link"	"NN"	"VBG"	"NN"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"their"	"punctuate"	"and"	"with"	"PRP$"	"IN"	"NNS"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"that"	"use"	"you"	"in"	"DT"	"IN"	"DT"	"line"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"his"	"of"	"any"	","	"PRP$"	","	"NN"	"lines"	"prep_of"
"text"	0	0	0	0	0	0	0	0	0	0	0	"a"	"contain"	"resolution"	"that"	"DT"	"WDT"	"VBZ"	"line"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"a"	"deliver"	"them"	"."	"DT"	"."	"``"	"line"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"single"	"a"	"with"	":"	"JJ"	":"	"``"	"line"	"prep_with"
"text"	0	0	0	0	0	1	0	0	0	0	0	"good"	"particularly"	"a"	","	"JJ"	","	"VBZ"	"line"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"contain"	"cookie"	"fortune"	"from"	"VBG"	"IN"	"DT"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"one"	"in"	"off"	"of"	"CD"	"IN"	"DT"	"line"	"prep_in"
"text"	0	0	0	0	0	0	0	0	0	0	0	"of"	"couple"	"a"	"in"	"IN"	"IN"	"WDT"	"lines"	"prep_of"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"by"	"move"	","	"DT"	","	"DT"	"line"	"agent"
"text"	0	0	0	1	0	1	0	0	0	0	0	"open"	"one"	"be"	"that"	"VBG"	"WDT"	"VBZ"	"line"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"old"	"such"	"with"	"as"	"JJ"	"IN"	":"	"lines"	"prep_with"
"text"	0	0	0	0	0	0	0	0	0	0	0	"mortal"	"_s"	"dylan"	","	"JJ"	","	"``"	"line"	"dep"
"text"	0	0	0	0	0	0	0	0	0	0	0	"also"	"be"	"there"	"for"	"RB"	"IN"	"``"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"two"	"first"	"the"	","	"CD"	","	"PRP"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"few"	"a"	"insert"	"of"	"JJ"	"IN"	"NN"	"lines"	"dobj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"_s"	"newman"	"randy"	"from"	"POS"	"IN"	"DT"	"lines"	"prep_of"
"text"	0	0	0	0	0	0	0	0	0	0	0	"last"	"famous"	"the"	"be"	"JJ"	"VBD"	","	"line"	"nsubj"
"text"	0	0	0	0	0	1	0	0	0	0	0	"famous"	"the"	"but"	"that"	"JJ"	"WDT"	"RB"	"line"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"deliver"	"he"	","	"that"	"VBD"	"WDT"	"VBD"	"lines"	"nsubj"
"text"	0	0	0	0	0	0	0	0	0	0	0	"the"	"despite"	"patti"	"mr"	"DT"	"NN"	"."	"lines"	"nn"
